ID_A;DV_A;UNIDAD_DECLARANTE;ImasD;COD_ACTIVIDAD;MACROZONA;A1003;A1019;A1019_otra;A1034;A1035;A1036;A1037;B2000;B2001;B2002;B2003;B2004;B2005;B2006;B2007;B2026;B2027;C3000;C3001;C3002;C3003;C3004;C3006;C3007;C3008;C3009;C3010;C3011;C3013;C3014;C3015;C3016;C3017;C3018;C3019;C3020;C3021;C3022;C3023;C3024;C3025;C3026;C3027;C3028;C3029;C3030;C3036;C3037;C3038;C3039;C3040;C3041;C3042;C3043;C3044;C3045;C3046;C3047;C3048;C3049;C3050;C3051;C3052;C3053;C3054;C3055;C3056;C3057;C3058;C3059;C3060;C3061;C3062;C3063;C3064;C3065;C3066;C3067;C3068;C3069;C3070;C3071;C3072;C3073;C3100;C3107;C3110;C3111;C3112;C3113;C3115;C3126;C3127;C3128;C3129;C3130;C3131;C3132;C3133;C3134;C3136;C3138;C3140;C3141;C3142;C3143;J8000;J8001;J8002;J8003;J8004;J8005;J8006;J8007;J8008;J8009;J8010;J8011;J8012;J8013;J8014;J8015;J8016;J8017;J8018;J8019;J8020;J8021;J8022;J8023;J8024;J8025;J8026;J8027;J8028;J8029;J8030;J8031;J8032;J8033;J8034;J8035;J8036;J8037;J8038;J8039;J8040;J8041;J8042;J8043;J8044;J8045;J8046;J8047;J8048;J8049;J8050;J8051;J8052;J8053;J8054;D4300;D4301;D4302;D4303;D4310;D4311;D4312;D4313;D4320;D4321;D4322;D4323;D4330;D4331;D4332;D4333;D4400;D4401;D4402;D4403;D4404;D4405;D4410;D4411;D4412;D4413;D4414;D4415;D4420;D4421;D4422;D4423;D4424;D4425;D4430;D4431;D4432;D4433;D4434;D4435;D4500;D4501;D4502;D4503;D4504;D4505;D4510;D4511;D4512;D4513;D4514;D4515;D4520;D4521;D4522;D4523;D4524;D4525;D4530;D4531;D4532;D4533;D4534;D4535;D4600;D4601;D4602;D4603;D4604;D4605;D4606;D4600_mujeres;D4601_mujeres;D4602_mujeres;D4603_mujeres;D4604_mujeres;D4605_mujeres;D4606_mujeres;D4700;D4701;D4702;D4703;D4704;D4705;D4706;D4707;D4717;D4708;D4709;D4710;D4711;D4712;D4713;D4714;D4716;D4715;D4700_JCE_Total;D4701_JCE_Total;D4702_JCE_Total;D4703_JCE_Total;D4704_JCE_Total;D4705_JCE_Total;D4706_JCE_Total;D4707_JCE_Total;D4717_JCE_Total;D4708_JCE_Total;D4709_JCE_Total;D4710_JCE_Total;D4711_JCE_Total;D4712_JCE_Total;D4713_JCE_Total;D4714_JCE_Total;D4716_JCE_Total;D4715_JCE_Total;D4700_Investigadores;D4701_Investigadores;D4702_Investigadores;D4703_Investigadores;D4704_Investigadores;D4705_Investigadores;D4706_Investigadores;D4707_Investigadores;D4717_Investigadores;D4708_Investigadores;D4709_Investigadores;D4710_Investigadores;D4711_Investigadores;D4712_Investigadores;D4713_Investigadores;D4714_Investigadores;D4716_Investigadores;D4715_Investigadores;D4700_Mujeres;D4701_Mujeres;D4702_Mujeres;D4703_Mujeres;D4704_Mujeres;D4705_Mujeres;D4706_Mujeres;D4707_Mujeres;D4717_Mujeres;D4708_Mujeres;D4709_Mujeres;D4710_Mujeres;D4711_Mujeres;D4712_Mujeres;D4713_Mujeres;D4714_Mujeres;D4716_Mujeres;D4715_Mujeres;D4800;D4801;D4802;D4810;D4811;D4812;D4820;D4821;D4822;D4830;D4831;D4832;D4800_Investigadores;D4801_Investigadores;D4802_Investigadores;D4810_Inves_Mujeres;D4811_Inves_Mujeres;D4812_Inves_Mujeres;D4820_Investigadores;D4821_Investigadores;D4822_Investigadores;D4830_Inves_Mujeres;D4831_Inves_Mujeres;D4832_Investigadores;F6010;F6011;F6012;F6013;F6014;F6015;F6016;F6017;F6018;F6019;F6020;F6021;F6022;F6023;F6023_otra;F6024;F6025;F6026;F6027;F6028;F6030;F6031;F6032;F6033;F6034;F6035;G7000;G7002;H8106;H8107;H8108;H8109;H8110;H8111;H8111_otro;H8112;H8113;H8114;H8115;H8116;H8117;H8119;H8121;H8121_Otra;H8122;H8123;H8124;H8125;H8126;I9000;B2000_JUST;B2001_JUST;B2007_JUST
203459;6;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;6;1;0;0;0;0;8400;0;0;8400;0;0;600;11000;0;0;0;0;0;11000;100;0;0;0;0;11000;0;;0;0;0;11000;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;50;0;0;50;;11000;0;2600;;0;0;;;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18000;;;;;;;;;;;;;;;;;;;;;;1;;;
203460;0;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;1;1;0;0;0;1;32000;0;0;32000;0;0;1000;35000;0;0;0;0;0;35000;100;0;0;32000;0;3000;0;;0;0;0;35000;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;;35000;0;3000;;0;0;;;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;0;0;9;2;0;0;2;2;0;0;2;1;0;0;1;9;0;0;0;0;9;2;0;0;0;0;2;2;0;0;0;0;2;1;0;0;0;0;1;9;0;0;0;0;9;2;0;0;0;0;2;2;0;0;0;0;2;1;0;0;0;0;1;2;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;9;0;9;2;0;2;2;0;2;1;0;1;9;0;9;2;0;2;2;0;2;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;400000;;;;;;;;;;;;;;;;;;;;;;8;;;
203461;2;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;2;1;0;0;0;1;9375;17350;0;26725;0;0;6685;34583;0;0;0;0;0;34583;0;50;50;19990;0;14593;0;;0;0;0;34583;14;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;14;;34583;0;7858;;0;0;;;0;0;0;1173;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;4;1;1;0;2;0;1;0;1;0;0;0;0;2;1;1;0;0;4;1;0;1;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;4;0;4;2;0;2;1;0;1;0;0;0;2;0;2;1;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;20000;;;;;;;;;;;;;;;;;;;;;;2;;;
203462;4;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;2;1;0;0;0;1;15000;9600;0;24600;0;0;1585;29125;0;0;635;0;635;29760;70;20;10;11169;0;18591;0;;0;0;0;29760;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;29760;0;4525;;0;0;;;0;0;0;680;2260;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;1;0;12;1;1;0;2;2;1;0;3;0;1;0;1;8;3;1;0;0;12;1;0;1;0;0;2;1;0;1;0;0;3;0;0;1;0;0;1;8;3;0;0;0;11;1;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;12;0;12;2;0;2;3;0;3;1;0;1;11;0;11;1;0;1;2;0;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;35000;;;;;;;;;;;;;;;;;;;;;;9;;;
203463;6;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;2;1;0;0;0;1;139305;6600;0;145905;49530;0;8209;211878;0;0;98431;0;98431;310309;0;100;0;202684;0;107625;0;;0;0;0;310309;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;98;0;2;0;0;0;0;30;10;0;50;0;0;0;0;10;0;0;;310309;0;65973;;0;0;;;44580;4950;0;1884;5350;1000;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;2;0;16;5;0;0;5;7;2;0;10;3;0;0;3;7;1;7;0;0;16;2;1;2;0;0;5;2;0;7;0;0;10;1;0;2;0;0;3;7;1;5;0;0;13;2;1;2;0;0;5;2;0;5;0;0;7;1;0;2;0;0;3;0;6;0;1;0;0;7;0;2;0;1;0;0;3;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;11;5;16;3;2;5;5;5;10;1;2;3;9;4;13;3;2;5;3;4;7;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;1;250000;;;;;;;;;;;;;;;;;;;;;;144;;;
203464;8;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;2;1;0;0;0;1;40057;1046;0;41103;25071;0;779;85297;0;0;0;0;0;85297;0;100;0;70897;0;14400;0;;0;0;0;85297;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;33;0;0;0;34;0;0;33;0;0;0;0;;85297;0;44194;;0;0;;;1890;18081;5100;309;14745;3290;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;2;0;6;1;0;0;1;2;2;0;4;0;0;0;0;1;2;3;0;1;6;0;1;0;0;0;1;1;0;3;0;1;4;0;0;0;0;0;0;1;2;1;0;0;4;0;1;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;4;3;6;1;0;1;2;2;4;0;0;0;3;1;4;1;0;1;2;0;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;46000;;;;;;;;;;;;;;;;;;;;;;24;;;
203465;1;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;5;1;0;0;0;1;67200;0;6000;73200;0;0;3000;78200;0;0;0;0;0;78200;100;0;0;18000;0;60200;0;;0;0;0;78200;76;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;;78200;0;5000;;0;0;;;0;0;0;2000;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;1;5;0;0;1;1;2;0;1;2;0;0;1;1;5;0;0;0;0;5;1;0;0;0;0;1;2;0;0;0;0;2;1;0;0;0;0;1;4;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;1;0;1;2;0;2;1;0;1;4;0;4;0;0;0;2;0;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;30000;;;;;;;;;;;;;;;;;;;;;;20;;;
203466;3;2;0;;1;1956;2;;100;0;0;;;;;;;;;;;5;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;;;;;;;0;;0;0;1;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;;;10;;;
203467;5;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;1;1;0;0;0;1;163931;39644;26816;230391;12210;0;22098;305469;785;1993;0;0;2778;308247;38;63;0;148810;0;150976;8461;;0;0;0;308247;;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;43;0;57;0;0;0;0;0;0;0;0;;308247;0;75078;;0;1;3;;9000;3210;0;36368;4402;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;4;3;14;7;3;3;13;8;3;3;13;7;2;3;12;4;4;5;1;0;14;3;4;5;1;0;13;3;4;5;1;0;13;3;4;5;1;0;12;4;3;1;0;0;8;3;3;1;0;0;7;3;3;1;0;0;8;3;3;1;0;0;7;8;0;0;0;0;0;8;7;0;0;0;0;0;7;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;57;13;1;14;11;1;13;12;1;13;10;1;12;7;1;8;6;1;7;7;1;8;6;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;1;149855;;;;;;;;;;;;;;;;;;;;;;80;;;
203468;7;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;1;1;0;0;0;1;281318;1652;42954;325924;69504;0;23787;464996;0;0;37591;0;37591;502587;81;19;0;156541;0;248180;0;;20470;77396;0;502587;;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;94;3;0;0;3;0;25;0;44;0;25;0;0;0;0;0;0;6;0;;502587;0;139072;;0;1;19;;36717;32787;0;19265;12823;13499;194;0;0;0;0;1;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;3;6;24;8;2;3;14;13;3;6;22;8;2;3;13;11;4;8;1;0;24;4;3;7;0;0;14;9;4;8;1;0;22;4;3;6;0;0;13;9;2;4;0;0;15;2;1;4;0;0;8;7;2;4;0;0;13;2;1;4;0;0;8;13;0;0;0;0;0;13;7;0;0;0;0;0;8;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;56;18;6;24;9;5;14;16;6;22;8;5;13;12;3;15;6;3;8;10;3;13;5;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;1;241684;;;;;;;;;;;;;;;;;;;;;;80;;;
203469;0;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;2;1;0;0;0;1;83990;1440;10590;96020;5358;0;42927;149586;0;941;0;0;941;150527;25;75;0;68602;0;81925;0;;0;0;0;150527;;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;19;81;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;150527;0;53566;;0;0;;;5358;0;0;530;4751;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;1;6;1;0;1;1;4;0;1;5;0;0;1;1;3;2;1;0;0;6;0;1;1;0;0;1;2;1;1;0;0;5;0;0;1;0;0;1;3;1;0;0;0;4;0;1;0;0;0;1;2;1;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;32;6;0;6;1;0;1;4;0;5;1;0;1;4;0;4;1;0;1;3;0;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;146501;;;;;;;;;;;;;;;;;;;;;;80;;;
203470;3;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;3;1;0;0;0;1;29767;7322;0;37089;1352;0;14229;60437;0;0;0;0;0;60437;0;100;0;39800;0;20637;0;;0;0;0;60437;34;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;;60437;0;23348;;0;0;;;1352;0;0;7767;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;83;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;122326;;;;;;;;;;;;;;;;;;;;;;10;;;
203471;5;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;3;1;0;0;0;1;19500;40600;0;60100;8200;0;8000;88165;0;0;37460;0;37460;125625;30;70;0;85425;0;40200;0;;0;0;0;125625;;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;10;0;0;0;0;0;58;0;0;32;0;;125625;0;28065;;0;0;;;0;8200;0;5700;6165;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;6;0;11;3;3;0;6;1;5;0;6;0;3;0;3;6;0;4;0;0;11;4;0;2;0;0;6;2;0;4;0;0;6;1;0;2;0;0;3;5;0;0;0;0;5;3;0;0;0;0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;9;9;1;11;6;0;6;5;1;6;3;0;3;5;0;5;3;0;3;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;140000;;;;;;;;;;;;;;;;;;;;;;20;;;
203472;7;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;6;1;0;0;0;1;58860;31380;11600;101840;0;3000;42300;205140;0;0;66714;0;66714;271854;0;100;0;256854;0;15000;0;;0;0;0;271854;15;0;0;90;0;0;0;0;0;0;0;0;0;0;0;10;0;30;0;0;0;70;0;0;30;50;0;0;0;0;0;0;0;0;20;;271854;0;103300;;0;0;;;0;0;0;9000;0;40800;8200;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;5;0;1;0;2;1;2;0;3;0;1;0;2;1;0;3;0;0;5;0;0;2;0;0;2;1;0;3;0;0;3;0;0;2;0;0;2;1;0;1;0;0;2;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;8;0;100;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;8;0;100;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;5;2;0;2;3;0;3;2;0;2;2;0;2;0;0;0;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;140;;;;;;;;;;;;;;;;;;;;;;30;;;
203473;0;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;5;1;0;0;0;0;13500;9600;0;23100;84000;0;50;107250;0;0;0;0;0;107250;0;50;50;0;0;23100;84150;;0;0;0;107250;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;25;0;0;0;30;25;0;0;0;0;0;20;0;;107250;0;84150;;0;1;78;;84000;0;0;100;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;1;0;9;4;1;0;5;8;1;0;9;4;1;0;5;1;1;7;0;0;9;0;1;4;0;0;5;1;1;7;0;0;9;0;1;4;0;0;5;1;1;6;0;0;8;0;1;3;0;0;4;1;1;6;0;0;8;0;1;3;0;0;4;0;0;0;0;8;0;8;0;0;0;0;4;0;4;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;2;7;9;1;4;5;2;7;9;1;4;5;1;7;8;0;4;4;1;7;8;0;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;1;140000;;;;;;;;;;;;;;;;;;;;;;15;;;
203474;2;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;2;1;0;0;0;1;52100;90140;0;142240;0;1943;15861;166930;0;0;0;0;0;166930;30;70;0;111900;0;20030;35000;;0;0;0;166930;;0;15;85;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;15;0;0;0;0;45;15;20;0;0;0;0;20;0;0;0;;166930;0;24690;;0;1;21;;0;0;0;360;6526;0;0;0;0;0;0;1;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;6;0;9;1;5;0;6;3;6;0;9;1;5;0;6;3;0;3;3;0;9;1;0;2;3;0;6;3;0;3;3;0;9;1;0;2;3;0;6;3;0;0;0;0;3;1;0;0;0;0;1;3;0;0;0;0;3;1;0;0;0;0;1;0;3;0;0;0;0;3;0;1;0;0;0;0;1;0;44;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;14;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;3;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;9;0;9;6;0;6;9;0;9;6;0;6;3;0;3;1;0;1;3;0;3;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;250000;;;;;;;;;;;;;;;;;;;;;;8;;;
203475;4;2;0;;1;1956;2;;100;0;0;;;;;;;;;;;5;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;0;0;0;;;;;;;0;;0;1;5;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;1;;;
203476;6;2;1;;2;1931;4;;100;0;0;;;;;;;;;;;2;1;0;0;0;0;80196;11560;5780;97536;0;0;5335;114765;0;0;44037;4120;48157;162922;100;0;0;0;0;162922;0;;0;0;0;162922;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;25;0;0;25;0;0;25;0;0;0;25;;162922;0;17229;;0;0;;;0;0;0;11894;0;0;0;0;1;0;0;1;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;1;7;4;1;1;6;5;1;1;7;4;1;1;6;1;0;4;1;1;7;1;0;3;1;1;6;1;0;4;1;1;7;1;0;3;1;1;6;1;0;4;0;0;5;1;0;3;0;0;4;1;0;4;0;0;5;1;0;3;0;0;4;0;5;0;0;0;0;5;0;4;0;0;0;0;4;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;67;7;0;7;6;0;6;7;0;7;6;0;6;5;0;5;4;0;4;5;0;5;4;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;1;100000;;;;;;;;;;;;;;;;;;;;;;45;;;
